index,int8,hex,mV
6034,-4,fc,-0.061037
6035,-3,fd,-0.045778
6036,-3,fd,-0.045778
6037,-4,fc,-0.061037
6038,-4,fc,-0.061037
6039,-5,fb,-0.076296
6040,-3,fd,-0.045778
6041,-3,fd,-0.045778
6042,-4,fc,-0.061037
6043,-1,ff,-0.015259
6044,-3,fd,-0.045778
6045,-2,fe,-0.030519
6046,-2,fe,-0.030519
6047,-3,fd,-0.045778
6048,-1,ff,-0.015259
6049,-1,ff,-0.015259
6050,0,00,0
6051,0,00,0
6052,-1,ff,-0.015259
6053,0,00,0
6054,0,00,0
6055,1,01,0.015259
6056,0,00,0
6057,0,00,0
6058,1,01,0.015259
6059,-1,ff,-0.015259
6060,0,00,0
6061,-1,ff,-0.015259
6062,-2,fe,-0.030519
6063,-1,ff,-0.015259
6064,-2,fe,-0.030519
6065,-1,ff,-0.015259
6066,0,00,0
6067,-1,ff,-0.015259
6068,0,00,0
6069,-1,ff,-0.015259
6070,0,00,0
6071,0,00,0
6072,-1,ff,-0.015259
6073,0,00,0
6074,-2,fe,-0.030519
6075,-1,ff,-0.015259
6076,-1,ff,-0.015259
6077,-2,fe,-0.030519
6078,-1,ff,-0.015259
6079,-1,ff,-0.015259
6080,0,00,0
6081,0,00,0
6082,-1,ff,-0.015259
6083,0,00,0
6084,-2,fe,-0.030519
6085,-1,ff,-0.015259
6086,-1,ff,-0.015259
6087,-2,fe,-0.030519
6088,0,00,0
6089,-2,fe,-0.030519
6090,-2,fe,-0.030519
6091,-2,fe,-0.030519
6092,-3,fd,-0.045778
6093,-1,ff,-0.015259
6094,-2,fe,-0.030519
6095,-1,ff,-0.015259
6096,0,00,0
6097,-2,fe,-0.030519
6098,-1,ff,-0.015259
6099,-2,fe,-0.030519
6100,-1,ff,-0.015259
6101,-1,ff,-0.015259
6102,-2,fe,-0.030519
6103,0,00,0
6104,-2,fe,-0.030519
6105,-1,ff,-0.015259
6106,-2,fe,-0.030519
6107,-3,fd,-0.045778
6108,-2,fe,-0.030519
6109,-3,fd,-0.045778
6110,-1,ff,-0.015259
6111,0,00,0
6112,-1,ff,-0.015259
6113,0,00,0
6114,-1,ff,-0.015259
6115,0,00,0
6116,0,00,0
6117,-2,fe,-0.030519
6118,0,00,0
6119,-3,fd,-0.045778
6120,-2,fe,-0.030519
6121,-1,ff,-0.015259
6122,-2,fe,-0.030519
6123,-1,ff,-0.015259
6124,-2,fe,-0.030519
6125,-1,ff,-0.015259
6126,-1,ff,-0.015259
6127,-2,fe,-0.030519
6128,0,00,0
6129,-2,fe,-0.030519
6130,-1,ff,-0.015259
6131,0,00,0
6132,-1,ff,-0.015259
6133,0,00,0
6134,-1,ff,-0.015259
6135,0,00,0
6136,0,00,0
6137,0,00,0
6138,3,03,0.045778
6139,4,04,0.061037
6140,7,07,0.106815
6141,7,07,0.106815
6142,4,04,0.061037
6143,2,02,0.030519
6144,-2,fe,-0.030519
6145,-7,f9,-0.106815
6146,-14,f2,-0.21363
6147,-20,ec,-0.305185
6148,-20,ec,-0.305185
6149,-19,ed,-0.289926
6150,-12,f4,-0.183111
6151,-6,fa,-0.091556
6152,-1,ff,-0.015259
6153,4,04,0.061037
6154,5,05,0.076296
6155,7,07,0.106815
6156,7,07,0.106815
6157,5,05,0.076296
6158,5,05,0.076296
6159,2,02,0.030519
6160,2,02,0.030519
6161,1,01,0.015259
6162,0,00,0
6163,1,01,0.015259
6164,-1,ff,-0.015259
6165,-1,ff,-0.015259
6166,-1,ff,-0.015259
6167,-2,fe,-0.030519
6168,-1,ff,-0.015259
6169,-3,fd,-0.045778
6170,-1,ff,-0.015259
6171,0,00,0
6172,0,00,0
6173,2,02,0.030519
6174,0,00,0
6175,0,00,0
6176,0,00,0
6177,-1,ff,-0.015259
6178,0,00,0
6179,-2,fe,-0.030519
6180,-2,fe,-0.030519
6181,-2,fe,-0.030519
6182,-3,fd,-0.045778
6183,-2,fe,-0.030519
6184,-3,fd,-0.045778
6185,-1,ff,-0.015259
6186,-1,ff,-0.015259
6187,-3,fd,-0.045778
6188,-2,fe,-0.030519
6189,-3,fd,-0.045778
6190,-2,fe,-0.030519
6191,-2,fe,-0.030519
6192,-2,fe,-0.030519
6193,0,00,0
6194,-3,fd,-0.045778
6195,-3,fd,-0.045778
6196,-3,fd,-0.045778
6197,-5,fb,-0.076296
6198,-3,fd,-0.045778
6199,-4,fc,-0.061037
6200,-4,fc,-0.061037
6201,-5,fb,-0.076296
6202,-7,f9,-0.106815
6203,-6,fa,-0.091556
6204,-7,f9,-0.106815
6205,-6,fa,-0.091556
6206,-5,fb,-0.076296
6207,-6,fa,-0.091556
6208,-4,fc,-0.061037
6209,-5,fb,-0.076296
6210,-3,fd,-0.045778
6211,-2,fe,-0.030519
6212,-3,fd,-0.045778
6213,-2,fe,-0.030519
6214,-2,fe,-0.030519
6215,0,00,0
6216,0,00,0
6217,-1,ff,-0.015259
6218,0,00,0
6219,-1,ff,-0.015259
6220,0,00,0
6221,0,00,0
6222,0,00,0
6223,1,01,0.015259
6224,0,00,0
6225,0,00,0
6226,0,00,0
6227,0,00,0
6228,0,00,0
6229,-1,ff,-0.015259
6230,0,00,0
6231,0,00,0
6232,-1,ff,-0.015259
6233,0,00,0
6234,-1,ff,-0.015259
6235,0,00,0
6236,0,00,0
6237,-1,ff,-0.015259
6238,0,00,0
6239,-2,fe,-0.030519
6240,-1,ff,-0.015259
6241,-1,ff,-0.015259
6242,-2,fe,-0.030519
6243,-1,ff,-0.015259
6244,-1,ff,-0.015259
6245,0,00,0
6246,0,00,0
6247,-1,ff,-0.015259
6248,-1,ff,-0.015259
6249,-2,fe,-0.030519
6250,-1,ff,-0.015259
6251,-1,ff,-0.015259
6252,-3,fd,-0.045778
6253,-1,ff,-0.015259
6254,-3,fd,-0.045778
6255,-1,ff,-0.015259
6256,-1,ff,-0.015259
6257,-2,fe,-0.030519
6258,-1,ff,-0.015259
6259,-2,fe,-0.030519
6260,-2,fe,-0.030519
6261,-1,ff,-0.015259
6262,-3,fd,-0.045778
6263,-2,fe,-0.030519
6264,-2,fe,-0.030519
6265,0,00,0
6266,0,00,0
6267,-2,fe,-0.030519
6268,0,00,0
6269,-1,ff,-0.015259
6270,-1,ff,-0.015259
6271,0,00,0
6272,-1,ff,-0.015259
6273,0,00,0
6274,-1,ff,-0.015259
6275,0,00,0
6276,0,00,0
6277,-1,ff,-0.015259
6278,0,00,0
6279,-1,ff,-0.015259
6280,0,00,0
6281,0,00,0
6282,-2,fe,-0.030519
6283,0,00,0
6284,-1,ff,-0.015259
6285,0,00,0
6286,0,00,0
6287,-2,fe,-0.030519
6288,-1,ff,-0.015259
6289,-3,fd,-0.045778
6290,-2,fe,-0.030519
6291,-2,fe,-0.030519
6292,-3,fd,-0.045778
6293,-1,ff,-0.015259
6294,-2,fe,-0.030519
6295,-1,ff,-0.015259
6296,0,00,0
6297,-1,ff,-0.015259
6298,0,00,0
6299,-1,ff,-0.015259
6300,0,00,0
6301,0,00,0
6302,-2,fe,-0.030519
6303,-1,ff,-0.015259
6304,-2,fe,-0.030519
6305,0,00,0
6306,1,01,0.015259
6307,1,01,0.015259
6308,5,05,0.076296
6309,6,06,0.091556
6310,8,08,0.122074
6311,7,07,0.106815
6312,2,02,0.030519
6313,0,00,0
6314,-8,f8,-0.122074
6315,-14,f2,-0.21363
6316,-19,ed,-0.289926
6317,-21,eb,-0.320444
6318,-18,ee,-0.274667
6319,-14,f2,-0.21363
6320,-6,fa,-0.091556
6321,-1,ff,-0.015259
6322,2,02,0.030519
6323,5,05,0.076296
6324,5,05,0.076296
6325,7,07,0.106815
6326,6,06,0.091556
6327,3,03,0.045778
6328,4,04,0.061037
6329,0,00,0
6330,0,00,0
6331,0,00,0
6332,-2,fe,-0.030519
6333,-1,ff,-0.015259
6334,-2,fe,-0.030519
6335,-1,ff,-0.015259
6336,0,00,0
6337,-1,ff,-0.015259
6338,-1,ff,-0.015259
6339,-2,fe,-0.030519
6340,-1,ff,-0.015259
6341,0,00,0
6342,-2,fe,-0.030519
6343,0,00,0
6344,0,00,0
6345,0,00,0
6346,0,00,0
6347,-1,ff,-0.015259
6348,-1,ff,-0.015259
6349,-2,fe,-0.030519
6350,-1,ff,-0.015259
6351,-1,ff,-0.015259
6352,-2,fe,-0.030519
6353,-1,ff,-0.015259
6354,-1,ff,-0.015259
6355,0,00,0
6356,0,00,0
6357,0,00,0
6358,0,00,0
6359,0,00,0
6360,-1,ff,-0.015259
6361,-1,ff,-0.015259
6362,-2,fe,-0.030519
6363,-2,fe,-0.030519
6364,-4,fc,-0.061037
6365,-3,fd,-0.045778
6366,-2,fe,-0.030519
6367,-4,fc,-0.061037
6368,-3,fd,-0.045778
6369,-5,fb,-0.076296
6370,-4,fc,-0.061037
6371,-3,fd,-0.045778
6372,-5,fb,-0.076296
6373,-3,fd,-0.045778
6374,-5,fb,-0.076296
6375,-5,fb,-0.076296
6376,-4,fc,-0.061037
6377,-5,fb,-0.076296
6378,-4,fc,-0.061037
6379,-5,fb,-0.076296
6380,-3,fd,-0.045778
6381,-1,ff,-0.015259
6382,-2,fe,-0.030519
6383,-1,ff,-0.015259
6384,-2,fe,-0.030519
6385,-1,ff,-0.015259
6386,0,00,0
6387,-1,ff,-0.015259
6388,1,01,0.015259
6389,-1,ff,-0.015259
6390,0,00,0
6391,0,00,0
6392,0,00,0
6393,0,00,0
6394,0,00,0
6395,1,01,0.015259
6396,1,01,0.015259
6397,0,00,0
6398,0,00,0
6399,-1,ff,-0.015259
6400,0,00,0
6401,0,00,0
6402,-1,ff,-0.015259
6403,0,00,0
6404,-1,ff,-0.015259
6405,0,00,0
6406,0,00,0
6407,-1,ff,-0.015259
6408,-1,ff,-0.015259
6409,-2,fe,-0.030519
6410,0,00,0
6411,0,00,0
6412,-2,fe,-0.030519
6413,0,00,0
6414,-2,fe,-0.030519
6415,-1,ff,-0.015259
6416,-1,ff,-0.015259
6417,-3,fd,-0.045778
6418,0,00,0
6419,-3,fd,-0.045778
6420,-2,fe,-0.030519
6421,-2,fe,-0.030519
6422,-3,fd,-0.045778
6423,-2,fe,-0.030519
6424,-3,fd,-0.045778
6425,-2,fe,-0.030519
6426,-1,ff,-0.015259
6427,-2,fe,-0.030519
6428,-1,ff,-0.015259
6429,-2,fe,-0.030519
6430,-1,ff,-0.015259
6431,-1,ff,-0.015259
6432,-2,fe,-0.030519
6433,0,00,0
6434,-2,fe,-0.030519
6435,-2,fe,-0.030519
6436,-1,ff,-0.015259
6437,-3,fd,-0.045778
6438,-1,ff,-0.015259
6439,-2,fe,-0.030519
6440,0,00,0
6441,0,00,0
6442,-1,ff,-0.015259
6443,0,00,0
6444,-1,ff,-0.015259
6445,-1,ff,-0.015259
6446,0,00,0
6447,-2,fe,-0.030519
6448,0,00,0
6449,-1,ff,-0.015259
6450,0,00,0
6451,0,00,0
6452,-1,ff,-0.015259
6453,-1,ff,-0.015259
6454,-2,fe,-0.030519
6455,-1,ff,-0.015259
6456,-1,ff,-0.015259
6457,-3,fd,-0.045778
6458,-3,fd,-0.045778
6459,-4,fc,-0.061037
6460,-3,fd,-0.045778
6461,-2,fe,-0.030519
6462,-3,fd,-0.045778
6463,-1,ff,-0.015259
6464,-3,fd,-0.045778
6465,-1,ff,-0.015259
6466,0,00,0
6467,-2,fe,-0.030519
6468,0,00,0
6469,-1,ff,-0.015259
6470,-1,ff,-0.015259
6471,0,00,0
6472,-2,fe,-0.030519
6473,-1,ff,-0.015259
6474,-2,fe,-0.030519
6475,0,00,0
6476,1,01,0.015259
6477,2,02,0.030519
6478,6,06,0.091556
6479,5,05,0.076296
6480,5,05,0.076296
6481,2,02,0.030519
6482,-3,fd,-0.045778
6483,-7,f9,-0.106815
6484,-14,f2,-0.21363
6485,-18,ee,-0.274667
6486,-20,ec,-0.305185
6487,-19,ed,-0.289926
6488,-13,f3,-0.19837
6489,-7,f9,-0.106815
6490,0,00,0
6491,4,04,0.061037
6492,5,05,0.076296
6493,8,08,0.122074
6494,6,06,0.091556
6495,7,07,0.106815
6496,6,06,0.091556
6497,3,03,0.045778
6498,2,02,0.030519
6499,0,00,0
6500,1,01,0.015259
6501,1,01,0.015259
6502,0,00,0
6503,0,00,0
6504,-1,ff,-0.015259
6505,0,00,0
6506,0,00,0
6507,-2,fe,-0.030519
6508,0,00,0
6509,-3,fd,-0.045778
6510,-1,ff,-0.015259
6511,-1,ff,-0.015259
6512,-2,fe,-0.030519
6513,-1,ff,-0.015259
6514,-2,fe,-0.030519
6515,-1,ff,-0.015259
6516,-1,ff,-0.015259
6517,-2,fe,-0.030519
6518,-2,fe,-0.030519
6519,-2,fe,-0.030519
6520,-1,ff,-0.015259
6521,0,00,0
6522,-1,ff,-0.015259
6523,0,00,0
6524,1,01,0.015259
6525,0,00,0
6526,0,00,0
6527,-1,ff,-0.015259
6528,0,00,0
6529,-2,fe,-0.030519
6530,-1,ff,-0.015259
6531,-1,ff,-0.015259
6532,-2,fe,-0.030519
6533,-2,fe,-0.030519
6534,-3,fd,-0.045778
6535,-2,fe,-0.030519
6536,-1,ff,-0.015259
6537,-3,fd,-0.045778
6538,-2,fe,-0.030519
6539,-3,fd,-0.045778
6540,-4,fc,-0.061037
6541,-3,fd,-0.045778
6542,-4,fc,-0.061037
6543,-4,fc,-0.061037
6544,-5,fb,-0.076296
6545,-4,fc,-0.061037
6546,-4,fc,-0.061037
6547,-5,fb,-0.076296
6548,-4,fc,-0.061037
6549,-4,fc,-0.061037
6550,-3,fd,-0.045778
6551,-2,fe,-0.030519
6552,-2,fe,-0.030519
6553,0,00,0
6554,-2,fe,-0.030519
6555,0,00,0
6556,0,00,0
6557,0,00,0
6558,0,00,0
6559,0,00,0
6560,1,01,0.015259
6561,1,01,0.015259
6562,0,00,0
6563,0,00,0
6564,0,00,0
6565,0,00,0
6566,0,00,0
6567,-1,ff,-0.015259
6568,1,01,0.015259
6569,-1,ff,-0.015259
6570,0,00,0
6571,0,00,0
6572,-2,fe,-0.030519
6573,-1,ff,-0.015259
6574,-2,fe,-0.030519
6575,-1,ff,-0.015259
6576,-1,ff,-0.015259
6577,-2,fe,-0.030519
6578,-1,ff,-0.015259
6579,-2,fe,-0.030519
6580,-1,ff,-0.015259
6581,-1,ff,-0.015259
6582,-3,fd,-0.045778
6583,-1,ff,-0.015259
6584,-3,fd,-0.045778
6585,-2,fe,-0.030519
6586,-1,ff,-0.015259
6587,-3,fd,-0.045778
6588,-2,fe,-0.030519
6589,-2,fe,-0.030519
6590,-1,ff,-0.015259
6591,0,00,0
6592,-2,fe,-0.030519
6593,-1,ff,-0.015259
6594,-2,fe,-0.030519
6595,-1,ff,-0.015259
6596,0,00,0
6597,-1,ff,-0.015259
6598,0,00,0
6599,-2,fe,-0.030519
6600,-1,ff,-0.015259
6601,-1,ff,-0.015259
6602,-1,ff,-0.015259
6603,0,00,0
6604,-1,ff,-0.015259
6605,0,00,0
6606,0,00,0
6607,-1,ff,-0.015259
6608,0,00,0
6609,-2,fe,-0.030519
6610,-1,ff,-0.015259
6611,-1,ff,-0.015259
6612,-2,fe,-0.030519
6613,0,00,0
6614,-3,fd,-0.045778
6615,-1,ff,-0.015259
6616,0,00,0
6617,-1,ff,-0.015259
6618,0,00,0
6619,0,00,0
6620,0,00,0
6621,0,00,0
6622,-1,ff,-0.015259
6623,0,00,0
6624,-1,ff,-0.015259
6625,-1,ff,-0.015259
6626,-1,ff,-0.015259
6627,-3,fd,-0.045778
6628,-2,fe,-0.030519
6629,-5,fb,-0.076296
6630,-3,fd,-0.045778
6631,-2,fe,-0.030519
6632,-3,fd,-0.045778
6633,-1,ff,-0.015259
6634,-3,fd,-0.045778
6635,-2,fe,-0.030519
6636,-1,ff,-0.015259
6637,-1,ff,-0.015259
6638,0,00,0
6639,-1,ff,-0.015259
6640,0,00,0
6641,0,00,0
6642,-1,ff,-0.015259
6643,0,00,0
6644,-2,fe,-0.030519
6645,-1,ff,-0.015259
6646,1,01,0.015259
6647,2,02,0.030519
6648,6,06,0.091556
6649,5,05,0.076296
6650,5,05,0.076296
6651,2,02,0.030519
6652,-2,fe,-0.030519
6653,-7,f9,-0.106815
6654,-15,f1,-0.228889
6655,-20,ec,-0.305185
6656,-21,eb,-0.320444
6657,-20,ec,-0.305185
6658,-13,f3,-0.19837
6659,-9,f7,-0.137333
6660,-2,fe,-0.030519
6661,3,03,0.045778
6662,5,05,0.076296
6663,7,07,0.106815
6664,7,07,0.106815
6665,7,07,0.106815
6666,6,06,0.091556
6667,3,03,0.045778
6668,2,02,0.030519
6669,0,00,0
6670,0,00,0
6671,0,00,0
6672,-1,ff,-0.015259
6673,0,00,0
6674,-2,fe,-0.030519
6675,-1,ff,-0.015259
6676,-1,ff,-0.015259
6677,-3,fd,-0.045778
6678,-3,fd,-0.045778
6679,-4,fc,-0.061037
6680,-3,fd,-0.045778
6681,-3,fd,-0.045778
6682,-4,fc,-0.061037
6683,-3,fd,-0.045778
6684,-3,fd,-0.045778
6685,-1,ff,-0.015259
6686,0,00,0
6687,-1,ff,-0.015259
6688,1,01,0.015259
6689,0,00,0
6690,1,01,0.015259
6691,1,01,0.015259
6692,0,00,0
6693,1,01,0.015259
6694,0,00,0
6695,1,01,0.015259
6696,1,01,0.015259
6697,0,00,0
6698,0,00,0
6699,-1,ff,-0.015259
6700,0,00,0
6701,-1,ff,-0.015259
6702,-3,fd,-0.045778
6703,-1,ff,-0.015259
6704,-4,fc,-0.061037
6705,-4,fc,-0.061037
6706,-4,fc,-0.061037
6707,-5,fb,-0.076296
6708,-5,fb,-0.076296
6709,-6,fa,-0.091556
6710,-4,fc,-0.061037
6711,-4,fc,-0.061037
6712,-5,fb,-0.076296
6713,-4,fc,-0.061037
6714,-5,fb,-0.076296
6715,-4,fc,-0.061037
6716,-4,fc,-0.061037
6717,-5,fb,-0.076296
6718,-2,fe,-0.030519
6719,-5,fb,-0.076296
6720,-3,fd,-0.045778
6721,-2,fe,-0.030519
6722,-3,fd,-0.045778
6723,-1,ff,-0.015259
6724,-2,fe,-0.030519
6725,-1,ff,-0.015259
6726,0,00,0
6727,-1,ff,-0.015259
6728,0,00,0
6729,0,00,0
6730,0,00,0
6731,1,01,0.015259
6732,0,00,0
6733,2,02,0.030519
6734,-1,ff,-0.015259
6735,0,00,0
6736,0,00,0
6737,-1,ff,-0.015259
6738,0,00,0
6739,-2,fe,-0.030519
6740,-1,ff,-0.015259
6741,0,00,0
6742,-1,ff,-0.015259
6743,-1,ff,-0.015259
6744,-2,fe,-0.030519
6745,-2,fe,-0.030519
6746,-1,ff,-0.015259
6747,-2,fe,-0.030519
6748,-1,ff,-0.015259
6749,-3,fd,-0.045778
6750,-2,fe,-0.030519
6751,-2,fe,-0.030519
6752,-2,fe,-0.030519
6753,-1,ff,-0.015259
6754,-2,fe,-0.030519
6755,0,00,0
6756,0,00,0
6757,-1,ff,-0.015259
6758,0,00,0
6759,-1,ff,-0.015259
6760,-1,ff,-0.015259
6761,0,00,0
6762,-1,ff,-0.015259
6763,0,00,0
6764,-2,fe,-0.030519
6765,-1,ff,-0.015259
6766,-1,ff,-0.015259
6767,-2,fe,-0.030519
6768,-1,ff,-0.015259
6769,-1,ff,-0.015259
6770,0,00,0
6771,0,00,0
6772,-1,ff,-0.015259
6773,0,00,0
6774,-2,fe,-0.030519
6775,-1,ff,-0.015259
6776,0,00,0
6777,-2,fe,-0.030519
6778,0,00,0
6779,-2,fe,-0.030519
6780,-1,ff,-0.015259
6781,0,00,0
6782,-2,fe,-0.030519
6783,-1,ff,-0.015259
6784,-2,fe,-0.030519
6785,-1,ff,-0.015259
6786,0,00,0
6787,-1,ff,-0.015259
6788,0,00,0
6789,-1,ff,-0.015259
6790,0,00,0
6791,-1,ff,-0.015259
6792,-3,fd,-0.045778
6793,-1,ff,-0.015259
6794,-4,fc,-0.061037
6795,-4,fc,-0.061037
6796,-3,fd,-0.045778
6797,-4,fc,-0.061037
6798,-3,fd,-0.045778
6799,-4,fc,-0.061037
6800,-3,fd,-0.045778
6801,-1,ff,-0.015259
6802,-1,ff,-0.015259
6803,0,00,0
6804,0,00,0
6805,1,01,0.015259
6806,2,02,0.030519
6807,0,00,0
6808,2,02,0.030519
6809,0,00,0
6810,1,01,0.015259
6811,2,02,0.030519
6812,2,02,0.030519
6813,4,04,0.061037
6814,4,04,0.061037
6815,4,04,0.061037
6816,3,03,0.045778
6817,-1,ff,-0.015259
6818,-4,fc,-0.061037
6819,-10,f6,-0.152593
6820,-16,f0,-0.244148
6821,-19,ed,-0.289926
6822,-21,eb,-0.320444
6823,-15,f1,-0.228889
6824,-12,f4,-0.183111
6825,-5,fb,-0.076296
6826,0,00,0
6827,3,03,0.045778
6828,6,06,0.091556
6829,6,06,0.091556
6830,8,08,0.122074
6831,7,07,0.106815
6832,5,05,0.076296
6833,4,04,0.061037
6834,1,01,0.015259
6835,1,01,0.015259
6836,0,00,0
6837,-1,ff,-0.015259
6838,0,00,0
6839,-3,fd,-0.045778
6840,-2,fe,-0.030519
6841,-1,ff,-0.015259
6842,-3,fd,-0.045778
6843,-2,fe,-0.030519
6844,-3,fd,-0.045778
6845,-1,ff,-0.015259
6846,0,00,0
6847,-2,fe,-0.030519
6848,-1,ff,-0.015259
6849,-2,fe,-0.030519
6850,-1,ff,-0.015259
6851,-1,ff,-0.015259
6852,-2,fe,-0.030519
6853,0,00,0
6854,-3,fd,-0.045778
6855,-1,ff,-0.015259
6856,0,00,0
6857,-2,fe,-0.030519
6858,0,00,0
6859,-1,ff,-0.015259
6860,0,00,0
6861,0,00,0
6862,-1,ff,-0.015259
6863,0,00,0
6864,-1,ff,-0.015259
6865,0,00,0
6866,0,00,0
6867,-3,fd,-0.045778
6868,-1,ff,-0.015259
6869,-4,fc,-0.061037
6870,-3,fd,-0.045778
6871,-3,fd,-0.045778
6872,-4,fc,-0.061037
6873,-3,fd,-0.045778
6874,-4,fc,-0.061037
6875,-2,fe,-0.030519
6876,-2,fe,-0.030519
6877,-4,fc,-0.061037
6878,-4,fc,-0.061037
6879,-5,fb,-0.076296
6880,-4,fc,-0.061037
6881,-3,fd,-0.045778
6882,-5,fb,-0.076296
6883,-2,fe,-0.030519
6884,-4,fc,-0.061037
6885,-2,fe,-0.030519
6886,0,00,0
6887,-2,fe,-0.030519
6888,-1,ff,-0.015259
6889,-3,fd,-0.045778
6890,-1,ff,-0.015259
6891,0,00,0
6892,-1,ff,-0.015259
6893,0,00,0
6894,-1,ff,-0.015259
6895,0,00,0
6896,0,00,0
6897,0,00,0
6898,1,01,0.015259
6899,-1,ff,-0.015259
6900,0,00,0
6901,0,00,0
6902,0,00,0
6903,0,00,0
6904,0,00,0
6905,0,00,0
6906,0,00,0
6907,-1,ff,-0.015259
6908,0,00,0
6909,-1,ff,-0.015259
6910,0,00,0
6911,0,00,0
6912,-2,fe,-0.030519
6913,0,00,0
6914,-2,fe,-0.030519
6915,-1,ff,-0.015259
6916,0,00,0
6917,-2,fe,-0.030519
6918,-1,ff,-0.015259
6919,-3,fd,-0.045778
6920,-1,ff,-0.015259
6921,0,00,0
6922,-2,fe,-0.030519
6923,0,00,0
6924,-1,ff,-0.015259
6925,0,00,0
6926,0,00,0
6927,-3,fd,-0.045778
6928,-1,ff,-0.015259
6929,-4,fc,-0.061037
6930,-3,fd,-0.045778
6931,-2,fe,-0.030519
6932,-3,fd,-0.045778
6933,-2,fe,-0.030519
6934,-2,fe,-0.030519
6935,-1,ff,-0.015259
6936,0,00,0
6937,-2,fe,-0.030519
6938,-1,ff,-0.015259
6939,-1,ff,-0.015259
6940,-1,ff,-0.015259
6941,0,00,0
6942,-2,fe,-0.030519
6943,0,00,0
6944,-2,fe,-0.030519
6945,0,00,0
6946,0,00,0
6947,-2,fe,-0.030519
6948,-1,ff,-0.015259
6949,-2,fe,-0.030519
6950,-1,ff,-0.015259
6951,0,00,0
6952,-2,fe,-0.030519
6953,0,00,0
6954,-1,ff,-0.015259
6955,-1,ff,-0.015259
6956,0,00,0
6957,-2,fe,-0.030519
6958,0,00,0
6959,-3,fd,-0.045778
6960,-3,fd,-0.045778
6961,-2,fe,-0.030519
6962,-3,fd,-0.045778
6963,-2,fe,-0.030519
6964,-3,fd,-0.045778
6965,-2,fe,-0.030519
6966,-1,ff,-0.015259
6967,-3,fd,-0.045778
6968,-2,fe,-0.030519
6969,-2,fe,-0.030519
6970,0,00,0
6971,0,00,0
6972,-2,fe,-0.030519
6973,0,00,0
6974,-1,ff,-0.015259
6975,0,00,0
6976,1,01,0.015259
6977,0,00,0
6978,2,02,0.030519
6979,3,03,0.045778
6980,6,06,0.091556
6981,7,07,0.106815
6982,5,05,0.076296
6983,3,03,0.045778
6984,-2,fe,-0.030519
6985,-7,f9,-0.106815
6986,-14,f2,-0.21363
6987,-21,eb,-0.320444
6988,-21,eb,-0.320444
6989,-20,ec,-0.305185
6990,-13,f3,-0.19837
6991,-6,fa,-0.091556
6992,-1,ff,-0.015259
6993,4,04,0.061037
6994,7,07,0.106815
6995,9,09,0.137333
6996,9,09,0.137333
6997,6,06,0.091556
6998,6,06,0.091556
6999,3,03,0.045778
7000,2,02,0.030519
7001,1,01,0.015259
7002,-1,ff,-0.015259
7003,0,00,0
7004,-2,fe,-0.030519
7005,-1,ff,-0.015259
7006,-1,ff,-0.015259
7007,-3,fd,-0.045778
7008,-2,fe,-0.030519
7009,-3,fd,-0.045778
7010,-2,fe,-0.030519
7011,-1,ff,-0.015259
7012,-3,fd,-0.045778
7013,-1,ff,-0.015259
7014,-2,fe,-0.030519
7015,-1,ff,-0.015259
7016,0,00,0
7017,-1,ff,-0.015259
7018,0,00,0
7019,-2,fe,-0.030519
7020,-1,ff,-0.015259
7021,0,00,0
7022,-1,ff,-0.015259
7023,0,00,0
7024,-1,ff,-0.015259
7025,0,00,0
7026,0,00,0
7027,-1,ff,-0.015259
7028,0,00,0
7029,-1,ff,-0.015259
7030,0,00,0
7031,0,00,0
7032,-1,ff,-0.015259
7033,0,00,0
7034,-3,fd,-0.045778
7035,-2,fe,-0.030519
7036,-2,fe,-0.030519
7037,-4,fc,-0.061037
7038,-3,fd,-0.045778
7039,-4,fc,-0.061037
7040,-3,fd,-0.045778
7041,-2,fe,-0.030519
7042,-4,fc,-0.061037
7043,-3,fd,-0.045778
7044,-4,fc,-0.061037
7045,-4,fc,-0.061037
7046,-3,fd,-0.045778
7047,-5,fb,-0.076296
7048,-3,fd,-0.045778
7049,-5,fb,-0.076296
7050,-4,fc,-0.061037
7051,-3,fd,-0.045778
7052,-5,fb,-0.076296
7053,-3,fd,-0.045778
7054,-4,fc,-0.061037
7055,-3,fd,-0.045778
7056,-1,ff,-0.015259
7057,-2,fe,-0.030519
7058,-1,ff,-0.015259
7059,-1,ff,-0.015259
7060,0,00,0
7061,0,00,0
7062,-1,ff,-0.015259
7063,2,02,0.030519
7064,0,00,0
7065,1,01,0.015259
7066,1,01,0.015259
7067,0,00,0
7068,1,01,0.015259
7069,0,00,0
7070,0,00,0
7071,1,01,0.015259
7072,0,00,0
7073,0,00,0
7074,-1,ff,-0.015259
7075,-1,ff,-0.015259
7076,0,00,0
7077,-2,fe,-0.030519
7078,0,00,0
7079,-3,fd,-0.045778
7080,-2,fe,-0.030519
7081,-1,ff,-0.015259
7082,-2,fe,-0.030519
7083,-1,ff,-0.015259
7084,-2,fe,-0.030519
7085,-1,ff,-0.015259
7086,0,00,0
7087,-2,fe,-0.030519
7088,-1,ff,-0.015259
7089,-2,fe,-0.030519
7090,-1,ff,-0.015259
7091,0,00,0
7092,-1,ff,-0.015259
7093,0,00,0
7094,-3,fd,-0.045778
7095,-2,fe,-0.030519
7096,-1,ff,-0.015259
7097,-2,fe,-0.030519
7098,-1,ff,-0.015259
